d2e7d510fe1981bb7d95e1b072d9563de8bdf4f7,DELETE,regular-file,content/trained_model/config.json,633,
f9be315d818e5a54b46296d5d7ba2366e2830f5d,DELETE,regular-file,content/trained_model/model.safetensors,435596088,
a8b3208c2884c4efb86e49300fdd3dc877220cdf,DELETE,regular-file,content/trained_model/special_tokens_map.json,125,
3c0e6344ec45a9a6e5a621d6711baf109c2d9f87,DELETE,regular-file,content/trained_model/tokenizer.json,711649,
dd521218cd6f600b92f46dcff0561782cc34a958,DELETE,regular-file,content/trained_model/tokenizer_config.json,1221,
2be46f7c9432bcb7f074d6588c2a4c71e4ec1ad5,DELETE,regular-file,content/trained_model/training_args.bin,5304,
fb140275c155a9c7c5a3b3e0e77a9e839594a938,DELETE,regular-file,content/trained_model/vocab.txt,231508,
